Order_ID,Order_Date,City,Product,Qty,Revenue,Cost,Status,Delivery_Days
ORD-105993,2025-02-13,Casablanca,Apple Watch Series 9,4,18000,12600.0,Pending,11
ORD-105994,2025-08-26,Marrakech,Drone DJI Mini,3,18000,12600.0,Delivered,11
ORD-105995,2025-07-10,Casablanca,Imprimante HP LaserJet,5,12500,8750.0,Delivered,3
ORD-105996,2025-08-11,Marrakech,Machine à Café Nespresso,5,7500,5250.0,Delivered,7
ORD-105997,2025-12-25,Marrakech,GoPro Hero 12,5,25000,17500.0,Cancelled,9
ORD-105998,2025-03-28,Tanger,Imprimante HP LaserJet,2,5000,3500.0,Returned,11
ORD-105999,2025-02-05,Casablanca,Drone DJI Mini,5,30000,21000.0,Returned,4
ORD-106000,2025-12-26,Rabat,Imprimante HP LaserJet,3,7500,5250.0,Delivered,1
ORD-106001,2025-02-07,Agadir,Réfrigérateur LG,4,32000,22400.0,Delivered,13
ORD-106002,2025-11-18,Agadir,Drone DJI Mini,4,24000,16800.0,Delivered,7
ORD-106003,2025-04-05,Agadir,GoPro Hero 12,5,25000,17500.0,Delivered,1
ORD-106004,2025-07-01,Oujda,Air Fryer Ninja,2,3600,2520.0,Returned,11
ORD-106005,2025-12-21,Fes,Trottinette Électrique Xiaomi,4,16800,11760.0,Delivered,2
ORD-106006,2025-07-15,Marrakech,Xbox Series X,5,29000,20299.999999999996,Cancelled,13
ORD-106007,2025-11-02,Rabat,iPad Air,4,30000,21000.0,Cancelled,14
ORD-106008,2025-12-24,Oujda,Chaise Gaming Drift,4,8800,6160.0,Delivered,9
ORD-106009,2025-07-03,Rabat,Casque Gamer HyperX,2,1800,1260.0,Cancelled,1
ORD-106010,2025-12-23,Oujda,Machine à Café Nespresso,4,6000,4200.0,Delivered,7
ORD-106011,2025-06-17,Marrakech,Xbox Series X,4,23200,16239.999999999998,Returned,5
ORD-106012,2025-03-25,Rabat,TV Samsung 55' 4K,5,27500,19249.999999999996,Delivered,15
ORD-106013,2025-01-04,Casablanca,Machine à Laver Samsung,2,9000,6300.0,Pending,4
ORD-106014,2025-08-18,Casablanca,Air Fryer Ninja,4,7200,5040.0,Cancelled,13
ORD-106015,2025-11-14,Casablanca,Disque Dur Externe 1TB,1,550,385.0,Delivered,13
ORD-106016,2025-01-30,Casablanca,MacBook Pro M3,2,48000,33600.0,Delivered,4
ORD-106017,2025-07-13,Agadir,Machine à Laver Samsung,2,9000,6300.0,Delivered,5
ORD-106018,2025-04-04,Agadir,Chaise Gaming Drift,3,6600,4620.0,Delivered,15
ORD-106019,2025-01-20,Agadir,MacBook Pro M3,3,72000,50400.0,Delivered,9
ORD-106020,2025-08-12,Oujda,AirPods Pro 2,5,14000,9799.999999999998,Pending,15
ORD-106021,2025-01-13,Rabat,Machine à Laver Samsung,1,4500,3150.0,Delivered,4
ORD-106022,2025-11-12,Tanger,Air Fryer Ninja,2,3600,2520.0,Delivered,2
ORD-106023,2025-07-26,Casablanca,Air Fryer Ninja,5,9000,6300.0,Delivered,3
ORD-106024,2025-01-11,Fes,Machine à Café Nespresso,4,6000,4200.0,Delivered,11
ORD-106025,2025-06-22,Agadir,iPhone 15 Pro,4,54000,37800.0,Pending,7
ORD-106026,2025-07-10,Fes,Disque Dur Externe 1TB,4,2200,1540.0,Returned,11
ORD-106027,2025-06-30,Casablanca,Apple Watch Series 9,3,13500,9450.0,Pending,8
ORD-106028,2025-04-17,Fes,MacBook Pro M3,1,24000,16800.0,Pending,14
ORD-106029,2025-07-03,Marrakech,Imprimante HP LaserJet,2,5000,3500.0,Pending,14
ORD-106030,2025-08-17,Agadir,Samsung Galaxy S24,4,44000,30799.999999999996,Pending,8
ORD-106031,2025-01-04,Rabat,Laptop Dell XPS,4,72000,50400.0,Delivered,1
ORD-106032,2025-10-09,Agadir,Robot Aspirateur Xiaomi,4,12800,8960.0,Delivered,15
ORD-106033,2025-04-14,Agadir,Machine à Laver Samsung,3,13500,9450.0,Delivered,13
ORD-106034,2025-05-19,Oujda,Machine à Café Nespresso,5,7500,5250.0,Delivered,2
ORD-106035,2025-09-16,Marrakech,Casque Gamer HyperX,4,3600,2520.0,Delivered,1
ORD-106036,2025-06-10,Fes,Apple Watch Series 9,5,22500,15750.0,Returned,13
ORD-106037,2025-04-19,Fes,Machine à Café Nespresso,5,7500,5250.0,Delivered,12
ORD-106038,2025-08-13,Marrakech,Machine à Café Nespresso,4,6000,4200.0,Delivered,6
ORD-106039,2025-05-16,Oujda,Samsung Galaxy S24,3,33000,23099.999999999996,Delivered,10
ORD-106040,2025-11-29,Oujda,Robot Aspirateur Xiaomi,4,12800,8960.0,Delivered,15
ORD-106041,2025-05-25,Oujda,Robot Aspirateur Xiaomi,5,16000,11200.0,Pending,6
ORD-106042,2025-04-26,Oujda,AirPods Pro 2,2,5600,3919.9999999999995,Cancelled,10
ORD-106043,2025-03-04,Oujda,Xbox Series X,5,29000,20299.999999999996,Returned,1
ORD-106044,2025-06-01,Tanger,Drone DJI Mini,2,12000,8400.0,Delivered,9
ORD-106045,2025-08-31,Tanger,Robot Aspirateur Xiaomi,5,16000,11200.0,Delivered,7
ORD-106046,2025-10-29,Agadir,Samsung Galaxy S24,4,44000,30799.999999999996,Cancelled,5
ORD-106047,2025-02-28,Marrakech,iPad Air,5,37500,26250.0,Delivered,11
ORD-106048,2025-03-23,Tanger,Air Fryer Ninja,2,3600,2520.0,Returned,9
ORD-106049,2025-10-27,Fes,iPad Air,3,22500,15750.0,Delivered,2
ORD-106050,2025-09-24,Agadir,Sony PlayStation 5,3,19500,13650.0,Returned,11
ORD-106051,2025-06-06,Marrakech,Casque Gamer HyperX,4,3600,2520.0,Delivered,8
ORD-106052,2025-01-07,Rabat,iPad Air,2,15000,10500.0,Cancelled,3
ORD-106053,2025-07-08,Oujda,Trottinette Électrique Xiaomi,2,8400,5880.0,Pending,6
ORD-106054,2025-12-16,Tanger,Chaise Gaming Drift,2,4400,3080.0,Returned,2
ORD-106055,2025-05-08,Marrakech,Sony PlayStation 5,3,19500,13650.0,Delivered,12
ORD-106056,2025-11-22,Casablanca,GoPro Hero 12,5,25000,17500.0,Delivered,2
ORD-106057,2025-10-02,Casablanca,Drone DJI Mini,3,18000,12600.0,Delivered,7
ORD-106058,2025-05-13,Oujda,Machine à Laver Samsung,2,9000,6300.0,Delivered,6
ORD-106059,2025-03-19,Agadir,MacBook Pro M3,3,72000,50400.0,Pending,9
ORD-106060,2025-05-05,Fes,Blender Hofmann,5,3000,2100.0,Cancelled,11
ORD-106061,2025-10-06,Fes,Réfrigérateur LG,2,16000,11200.0,Delivered,15
ORD-106062,2025-03-16,Casablanca,MacBook Pro M3,3,72000,50400.0,Delivered,10
ORD-106063,2025-06-22,Rabat,Sony PlayStation 5,5,32500,22750.0,Pending,10
ORD-106064,2025-09-28,Rabat,Samsung Galaxy S24,3,33000,23099.999999999996,Delivered,9
ORD-106065,2025-07-01,Casablanca,Casque Gamer HyperX,5,4500,3150.0,Returned,4
ORD-106066,2025-09-04,Marrakech,Machine à Café Nespresso,5,7500,5250.0,Delivered,1
ORD-106067,2025-08-09,Agadir,Disque Dur Externe 1TB,1,550,385.0,Delivered,9
ORD-106068,2025-10-27,Casablanca,Imprimante HP LaserJet,5,12500,8750.0,Pending,1
ORD-106069,2025-06-14,Tanger,iPhone 15 Pro,3,40500,28350.0,Returned,2
ORD-106070,2025-10-27,Tanger,Laptop Dell XPS,5,90000,63000.0,Delivered,11
ORD-106071,2025-07-02,Casablanca,Blender Hofmann,5,3000,2100.0,Delivered,10
ORD-106072,2025-06-26,Marrakech,Sony PlayStation 5,5,32500,22750.0,Delivered,15
ORD-106073,2025-04-12,Agadir,Drone DJI Mini,5,30000,21000.0,Returned,14
ORD-106074,2025-03-30,Marrakech,Apple Watch Series 9,2,9000,6300.0,Returned,6
ORD-106075,2025-07-11,Rabat,Robot Aspirateur Xiaomi,5,16000,11200.0,Delivered,8
ORD-106076,2025-10-23,Agadir,Sony PlayStation 5,4,26000,18200.0,Returned,4
ORD-106077,2025-05-06,Agadir,Xbox Series X,5,29000,20299.999999999996,Cancelled,4
ORD-106078,2025-01-30,Oujda,Sony PlayStation 5,2,13000,9100.0,Delivered,5
ORD-106079,2025-11-02,Fes,TV Samsung 55' 4K,2,11000,7699.999999999999,Delivered,12
ORD-106080,2025-08-15,Casablanca,Sony PlayStation 5,3,19500,13650.0,Returned,15
ORD-106081,2025-01-21,Fes,Imprimante HP LaserJet,3,7500,5250.0,Pending,1
ORD-106082,2025-11-06,Rabat,Blender Hofmann,2,1200,840.0,Delivered,15
ORD-106083,2025-01-29,Rabat,Sony PlayStation 5,2,13000,9100.0,Delivered,8
ORD-106084,2025-05-13,Rabat,Disque Dur Externe 1TB,4,2200,1540.0,Delivered,5
ORD-106085,2025-12-07,Fes,Réfrigérateur LG,1,8000,5600.0,Returned,4
ORD-106086,2025-03-08,Oujda,Machine à Café Nespresso,3,4500,3150.0,Returned,14
ORD-106087,2025-11-07,Casablanca,iPad Air,3,22500,15750.0,Returned,15
ORD-106088,2025-08-18,Casablanca,Drone DJI Mini,1,6000,4200.0,Returned,8
ORD-106089,2025-05-30,Marrakech,Laptop Dell XPS,4,72000,50400.0,Delivered,3
ORD-106090,2025-08-10,Agadir,Apple Watch Series 9,1,4500,3150.0,Delivered,6
ORD-106091,2025-01-10,Tanger,Drone DJI Mini,4,24000,16800.0,Delivered,1
ORD-106092,2025-03-22,Marrakech,Laptop Dell XPS,2,36000,25200.0,Pending,5
ORD-106093,2025-03-13,Agadir,Disque Dur Externe 1TB,1,550,385.0,Pending,2
ORD-106094,2025-06-12,Casablanca,iPhone 15 Pro,1,13500,9450.0,Delivered,12
ORD-106095,2025-07-15,Casablanca,AirPods Pro 2,2,5600,3919.9999999999995,Delivered,7
ORD-106096,2025-06-21,Tanger,Laptop Dell XPS,3,54000,37800.0,Pending,12
ORD-106097,2025-01-07,Rabat,GoPro Hero 12,1,5000,3500.0,Delivered,2
ORD-106098,2025-08-10,Oujda,Machine à Café Nespresso,2,3000,2100.0,Delivered,9
ORD-106099,2025-09-17,Casablanca,GoPro Hero 12,3,15000,10500.0,Delivered,9
ORD-106100,2025-12-07,Casablanca,Apple Watch Series 9,4,18000,12600.0,Pending,14
ORD-106101,2025-04-03,Oujda,MacBook Pro M3,2,48000,33600.0,Delivered,11
ORD-106102,2025-08-17,Tanger,Chaise Gaming Drift,1,2200,1540.0,Delivered,10
ORD-106103,2025-08-07,Fes,Chaise Gaming Drift,1,2200,1540.0,Returned,10
ORD-106104,2025-01-29,Fes,Xbox Series X,1,5800,4059.9999999999995,Cancelled,4
ORD-106105,2025-09-15,Casablanca,Drone DJI Mini,1,6000,4200.0,Cancelled,6
ORD-106106,2025-06-22,Agadir,AirPods Pro 2,4,11200,7839.999999999999,Delivered,7
ORD-106107,2025-05-29,Marrakech,Xbox Series X,1,5800,4059.9999999999995,Cancelled,6
ORD-106108,2025-05-17,Rabat,Réfrigérateur LG,5,40000,28000.0,Delivered,1
ORD-106109,2025-10-13,Oujda,Samsung Galaxy S24,3,33000,23099.999999999996,Returned,2
ORD-106110,2025-04-08,Fes,iPad Air,2,15000,10500.0,Delivered,12
ORD-106111,2025-10-17,Agadir,AirPods Pro 2,4,11200,7839.999999999999,Cancelled,2
ORD-106112,2025-07-11,Fes,Machine à Café Nespresso,1,1500,1050.0,Delivered,7
ORD-106113,2025-10-28,Agadir,Xbox Series X,2,11600,8119.999999999999,Delivered,12
ORD-106114,2025-11-05,Oujda,Imprimante HP LaserJet,4,10000,7000.0,Delivered,10
ORD-106115,2025-11-30,Casablanca,Chaise Gaming Drift,1,2200,1540.0,Pending,5
ORD-106116,2025-08-03,Agadir,Apple Watch Series 9,2,9000,6300.0,Delivered,10
ORD-106117,2025-01-20,Tanger,MacBook Pro M3,5,120000,84000.0,Returned,13
ORD-106118,2025-06-27,Oujda,Air Fryer Ninja,3,5400,3780.0,Pending,10
ORD-106119,2025-06-16,Rabat,iPhone 15 Pro,1,13500,9450.0,Delivered,15
ORD-106120,2025-05-15,Tanger,Réfrigérateur LG,1,8000,5600.0,Cancelled,10
ORD-106121,2025-12-28,Fes,Sony PlayStation 5,4,26000,18200.0,Pending,9
ORD-106122,2025-08-09,Casablanca,MacBook Pro M3,5,120000,84000.0,Cancelled,3
ORD-106123,2025-08-29,Agadir,Blender Hofmann,5,3000,2100.0,Delivered,7
ORD-106124,2025-06-11,Agadir,MacBook Pro M3,4,96000,67200.0,Pending,6
ORD-106125,2025-06-16,Casablanca,Réfrigérateur LG,2,16000,11200.0,Delivered,3
ORD-106126,2025-04-25,Rabat,GoPro Hero 12,2,10000,7000.0,Delivered,5
ORD-106127,2025-06-02,Marrakech,Disque Dur Externe 1TB,5,2750,1925.0,Delivered,5
ORD-106128,2025-04-30,Marrakech,Air Fryer Ninja,5,9000,6300.0,Delivered,9
ORD-106129,2025-06-05,Tanger,Robot Aspirateur Xiaomi,5,16000,11200.0,Pending,12
ORD-106130,2025-01-30,Fes,Casque Gamer HyperX,2,1800,1260.0,Pending,10
ORD-106131,2025-06-01,Casablanca,AirPods Pro 2,3,8400,5879.999999999999,Cancelled,5
ORD-106132,2025-09-08,Tanger,Drone DJI Mini,1,6000,4200.0,Cancelled,8
ORD-106133,2025-07-24,Marrakech,Xbox Series X,2,11600,8119.999999999999,Cancelled,8
ORD-106134,2025-10-02,Agadir,Laptop Dell XPS,5,90000,63000.0,Delivered,14
ORD-106135,2025-01-14,Oujda,Xbox Series X,2,11600,8119.999999999999,Delivered,13
ORD-106136,2025-12-11,Fes,AirPods Pro 2,1,2800,1959.9999999999998,Returned,13
ORD-106137,2025-03-14,Marrakech,AirPods Pro 2,1,2800,1959.9999999999998,Returned,13
ORD-106138,2025-12-22,Casablanca,Machine à Café Nespresso,1,1500,1050.0,Cancelled,13
ORD-106139,2025-10-21,Oujda,Sony PlayStation 5,3,19500,13650.0,Pending,8
ORD-106140,2025-11-16,Tanger,Samsung Galaxy S24,5,55000,38499.99999999999,Delivered,1
ORD-106141,2025-03-12,Casablanca,Blender Hofmann,1,600,420.0,Cancelled,14
ORD-106142,2025-11-17,Oujda,Disque Dur Externe 1TB,2,1100,770.0,Delivered,14
ORD-106143,2025-10-15,Tanger,Machine à Café Nespresso,2,3000,2100.0,Delivered,5
ORD-106144,2025-01-18,Oujda,Disque Dur Externe 1TB,3,1650,1155.0,Delivered,1
ORD-106145,2025-07-06,Casablanca,Apple Watch Series 9,4,18000,12600.0,Delivered,10
ORD-106146,2025-03-29,Casablanca,Imprimante HP LaserJet,1,2500,1750.0,Pending,6
ORD-106147,2025-05-02,Rabat,Casque Gamer HyperX,1,900,630.0,Delivered,6
ORD-106148,2025-12-15,Agadir,TV Samsung 55' 4K,5,27500,19249.999999999996,Pending,5
ORD-106149,2025-10-05,Oujda,Imprimante HP LaserJet,1,2500,1750.0,Delivered,7
ORD-106150,2025-11-14,Agadir,Xbox Series X,4,23200,16239.999999999998,Pending,10
ORD-106151,2025-01-01,Rabat,iPad Air,1,7500,5250.0,Returned,13
ORD-106152,2025-05-03,Tanger,Drone DJI Mini,5,30000,21000.0,Returned,11
ORD-106153,2025-07-05,Oujda,TV Samsung 55' 4K,5,27500,19249.999999999996,Pending,13
ORD-106154,2025-08-15,Oujda,Samsung Galaxy S24,4,44000,30799.999999999996,Cancelled,5
ORD-106155,2025-12-05,Fes,Chaise Gaming Drift,5,11000,7700.0,Cancelled,10
ORD-106156,2025-02-23,Oujda,Machine à Laver Samsung,1,4500,3150.0,Returned,7
ORD-106157,2025-11-21,Casablanca,TV Samsung 55' 4K,1,5500,3849.9999999999995,Delivered,9
ORD-106158,2025-05-10,Agadir,Imprimante HP LaserJet,3,7500,5250.0,Delivered,15
ORD-106159,2025-11-05,Casablanca,Machine à Laver Samsung,3,13500,9450.0,Returned,11
ORD-106160,2025-10-08,Marrakech,Machine à Café Nespresso,4,6000,4200.0,Delivered,6
ORD-106161,2025-11-09,Casablanca,Blender Hofmann,5,3000,2100.0,Delivered,14
ORD-106162,2025-08-01,Marrakech,Sony PlayStation 5,5,32500,22750.0,Cancelled,7
ORD-106163,2025-08-19,Casablanca,Blender Hofmann,5,3000,2100.0,Delivered,6
ORD-106164,2025-07-10,Casablanca,Trottinette Électrique Xiaomi,4,16800,11760.0,Cancelled,9
ORD-106165,2025-11-03,Tanger,Chaise Gaming Drift,5,11000,7700.0,Cancelled,1
ORD-106166,2025-10-23,Casablanca,Blender Hofmann,4,2400,1680.0,Returned,7
ORD-106167,2025-01-08,Fes,Casque Gamer HyperX,1,900,630.0,Cancelled,15
ORD-106168,2025-11-17,Oujda,Réfrigérateur LG,3,24000,16800.0,Delivered,4
ORD-106169,2025-10-16,Oujda,Robot Aspirateur Xiaomi,5,16000,11200.0,Returned,10
ORD-106170,2025-03-31,Marrakech,Disque Dur Externe 1TB,1,550,385.0,Pending,14
ORD-106171,2025-06-13,Marrakech,Trottinette Électrique Xiaomi,5,21000,14700.0,Delivered,1
ORD-106172,2025-05-22,Rabat,Trottinette Électrique Xiaomi,5,21000,14700.0,Delivered,14
ORD-106173,2025-11-20,Agadir,Réfrigérateur LG,4,32000,22400.0,Delivered,2
ORD-106174,2025-02-26,Marrakech,Samsung Galaxy S24,2,22000,15399.999999999998,Pending,9
ORD-106175,2025-08-30,Tanger,TV Samsung 55' 4K,2,11000,7699.999999999999,Delivered,5
ORD-106176,2025-10-09,Tanger,Réfrigérateur LG,2,16000,11200.0,Pending,13
ORD-106177,2025-07-07,Oujda,Disque Dur Externe 1TB,5,2750,1925.0,Delivered,14
ORD-106178,2025-02-01,Casablanca,Xbox Series X,1,5800,4059.9999999999995,Pending,4
ORD-106179,2025-02-21,Tanger,Air Fryer Ninja,3,5400,3780.0,Cancelled,3
ORD-106180,2025-07-02,Fes,Disque Dur Externe 1TB,3,1650,1155.0,Cancelled,3
ORD-106181,2025-11-23,Tanger,Samsung Galaxy S24,4,44000,30799.999999999996,Returned,8
ORD-106182,2025-01-11,Marrakech,Trottinette Électrique Xiaomi,2,8400,5880.0,Delivered,5
ORD-106183,2025-03-01,Oujda,Chaise Gaming Drift,2,4400,3080.0,Delivered,12
ORD-106184,2025-04-24,Fes,iPhone 15 Pro,3,40500,28350.0,Delivered,15
ORD-106185,2025-04-27,Marrakech,GoPro Hero 12,1,5000,3500.0,Returned,4
ORD-106186,2025-06-14,Casablanca,Machine à Café Nespresso,3,4500,3150.0,Returned,8
ORD-106187,2025-04-11,Agadir,Xbox Series X,2,11600,8119.999999999999,Returned,9
ORD-106188,2025-10-09,Tanger,Disque Dur Externe 1TB,1,550,385.0,Pending,2
ORD-106189,2025-11-15,Oujda,Chaise Gaming Drift,2,4400,3080.0,Delivered,15
ORD-106190,2025-05-11,Agadir,Sony PlayStation 5,5,32500,22750.0,Delivered,2
ORD-106191,2025-07-19,Casablanca,Xbox Series X,5,29000,20299.999999999996,Delivered,10
ORD-106192,2025-04-01,Marrakech,TV Samsung 55' 4K,5,27500,19249.999999999996,Pending,11
ORD-106193,2025-07-01,Oujda,Trottinette Électrique Xiaomi,3,12600,8820.0,Pending,14
ORD-106194,2025-04-22,Fes,MacBook Pro M3,5,120000,84000.0,Delivered,3
ORD-106195,2025-10-24,Agadir,AirPods Pro 2,3,8400,5879.999999999999,Cancelled,1
ORD-106196,2025-01-24,Marrakech,Machine à Café Nespresso,4,6000,4200.0,Delivered,12
ORD-106197,2025-06-09,Marrakech,Chaise Gaming Drift,2,4400,3080.0,Delivered,1
ORD-106198,2025-09-13,Agadir,Samsung Galaxy S24,4,44000,30799.999999999996,Delivered,5
ORD-106199,2025-07-25,Casablanca,Chaise Gaming Drift,4,8800,6160.0,Cancelled,11
ORD-106200,2025-01-28,Rabat,Robot Aspirateur Xiaomi,4,12800,8960.0,Pending,15
ORD-106201,2025-05-27,Tanger,Machine à Laver Samsung,5,22500,15750.0,Returned,4
ORD-106202,2025-07-16,Marrakech,Machine à Café Nespresso,1,1500,1050.0,Delivered,7
ORD-106203,2025-08-02,Oujda,Samsung Galaxy S24,5,55000,38499.99999999999,Delivered,14
ORD-106204,2025-09-26,Oujda,Blender Hofmann,4,2400,1680.0,Delivered,5
ORD-106205,2025-08-15,Oujda,Trottinette Électrique Xiaomi,1,4200,2940.0,Returned,4
ORD-106206,2025-06-11,Oujda,Disque Dur Externe 1TB,1,550,385.0,Delivered,3
ORD-106207,2025-09-04,Fes,Blender Hofmann,1,600,420.0,Returned,10
ORD-106208,2025-03-23,Casablanca,Imprimante HP LaserJet,4,10000,7000.0,Returned,14
ORD-106209,2025-01-05,Casablanca,iPad Air,2,15000,10500.0,Delivered,15
ORD-106210,2025-05-11,Tanger,Réfrigérateur LG,4,32000,22400.0,Delivered,10
ORD-106211,2025-01-07,Tanger,Apple Watch Series 9,1,4500,3150.0,Delivered,13
ORD-106212,2025-10-19,Fes,TV Samsung 55' 4K,3,16500,11549.999999999998,Delivered,11
ORD-106213,2025-08-29,Agadir,Imprimante HP LaserJet,2,5000,3500.0,Delivered,4
ORD-106214,2025-09-28,Fes,Xbox Series X,2,11600,8119.999999999999,Delivered,14
ORD-106215,2025-04-19,Rabat,Robot Aspirateur Xiaomi,3,9600,6720.0,Pending,5
ORD-106216,2025-04-02,Rabat,GoPro Hero 12,4,20000,14000.0,Delivered,7
ORD-106217,2025-05-11,Rabat,Imprimante HP LaserJet,5,12500,8750.0,Delivered,7
ORD-106218,2025-12-19,Agadir,Chaise Gaming Drift,1,2200,1540.0,Delivered,1
ORD-106219,2025-06-28,Rabat,Xbox Series X,2,11600,8119.999999999999,Delivered,5
ORD-106220,2025-11-16,Rabat,TV Samsung 55' 4K,5,27500,19249.999999999996,Returned,6
ORD-106221,2025-02-01,Rabat,iPhone 15 Pro,2,27000,18900.0,Cancelled,12
ORD-106222,2025-05-09,Rabat,MacBook Pro M3,1,24000,16800.0,Delivered,15
ORD-106223,2025-03-05,Rabat,Sony PlayStation 5,3,19500,13650.0,Cancelled,5
ORD-106224,2025-12-05,Oujda,GoPro Hero 12,2,10000,7000.0,Pending,15
ORD-106225,2025-08-15,Casablanca,GoPro Hero 12,3,15000,10500.0,Delivered,12
ORD-106226,2025-05-29,Marrakech,iPad Air,4,30000,21000.0,Delivered,1
ORD-106227,2025-02-10,Rabat,Apple Watch Series 9,5,22500,15750.0,Delivered,14
ORD-106228,2025-04-09,Oujda,Drone DJI Mini,2,12000,8400.0,Pending,6
ORD-106229,2025-09-15,Rabat,GoPro Hero 12,2,10000,7000.0,Delivered,9
ORD-106230,2025-05-09,Tanger,Robot Aspirateur Xiaomi,5,16000,11200.0,Delivered,10
ORD-106231,2025-03-14,Fes,MacBook Pro M3,5,120000,84000.0,Pending,11
ORD-106232,2025-03-17,Tanger,MacBook Pro M3,5,120000,84000.0,Cancelled,9
ORD-106233,2025-07-06,Fes,iPhone 15 Pro,3,40500,28350.0,Delivered,7
ORD-106234,2025-11-05,Fes,Drone DJI Mini,5,30000,21000.0,Delivered,13
ORD-106235,2025-03-12,Fes,Blender Hofmann,4,2400,1680.0,Delivered,7
ORD-106236,2025-03-17,Marrakech,Apple Watch Series 9,1,4500,3150.0,Delivered,7
ORD-106237,2025-09-02,Agadir,Blender Hofmann,4,2400,1680.0,Delivered,14
ORD-106238,2025-05-19,Oujda,Casque Gamer HyperX,3,2700,1890.0,Delivered,7
ORD-106239,2025-01-11,Rabat,Apple Watch Series 9,3,13500,9450.0,Delivered,9
ORD-106240,2025-05-25,Agadir,Samsung Galaxy S24,2,22000,15399.999999999998,Cancelled,9
ORD-106241,2025-08-16,Casablanca,Robot Aspirateur Xiaomi,4,12800,8960.0,Pending,5
ORD-106242,2025-03-12,Fes,GoPro Hero 12,2,10000,7000.0,Delivered,9
ORD-106243,2025-10-06,Marrakech,iPad Air,2,15000,10500.0,Delivered,9
ORD-106244,2025-06-08,Agadir,Imprimante HP LaserJet,1,2500,1750.0,Delivered,4
ORD-106245,2025-01-07,Oujda,Chaise Gaming Drift,4,8800,6160.0,Cancelled,4
ORD-106246,2025-08-13,Marrakech,Xbox Series X,1,5800,4059.9999999999995,Delivered,10
ORD-106247,2025-03-26,Tanger,Laptop Dell XPS,4,72000,50400.0,Pending,13
ORD-106248,2025-08-03,Casablanca,GoPro Hero 12,1,5000,3500.0,Delivered,14
ORD-106249,2025-09-10,Oujda,Sony PlayStation 5,2,13000,9100.0,Delivered,6
ORD-106250,2025-01-16,Fes,Trottinette Électrique Xiaomi,5,21000,14700.0,Cancelled,1
ORD-106251,2025-07-05,Tanger,MacBook Pro M3,2,48000,33600.0,Returned,15
ORD-106252,2025-03-20,Casablanca,Samsung Galaxy S24,3,33000,23099.999999999996,Delivered,4
ORD-106253,2025-11-25,Marrakech,Machine à Café Nespresso,2,3000,2100.0,Cancelled,12
ORD-106254,2025-03-16,Rabat,Sony PlayStation 5,4,26000,18200.0,Delivered,3
ORD-106255,2025-02-17,Fes,GoPro Hero 12,1,5000,3500.0,Delivered,1
ORD-106256,2025-10-16,Fes,Xbox Series X,5,29000,20299.999999999996,Delivered,13
ORD-106257,2025-09-05,Fes,Sony PlayStation 5,2,13000,9100.0,Delivered,8
ORD-106258,2025-12-05,Rabat,Sony PlayStation 5,4,26000,18200.0,Returned,10
ORD-106259,2025-07-15,Agadir,TV Samsung 55' 4K,5,27500,19249.999999999996,Pending,10
ORD-106260,2025-09-16,Rabat,Disque Dur Externe 1TB,2,1100,770.0,Delivered,10
ORD-106261,2025-04-15,Marrakech,Réfrigérateur LG,5,40000,28000.0,Cancelled,15
ORD-106262,2025-06-30,Agadir,iPad Air,1,7500,5250.0,Pending,15
ORD-106263,2025-04-24,Rabat,Sony PlayStation 5,5,32500,22750.0,Delivered,7
ORD-106264,2025-09-16,Oujda,TV Samsung 55' 4K,4,22000,15399.999999999998,Delivered,9
ORD-106265,2025-01-01,Casablanca,Air Fryer Ninja,3,5400,3780.0,Delivered,9
ORD-106266,2025-12-01,Agadir,Air Fryer Ninja,3,5400,3780.0,Returned,12
ORD-106267,2025-05-09,Oujda,MacBook Pro M3,2,48000,33600.0,Delivered,10
ORD-106268,2025-07-06,Rabat,iPhone 15 Pro,1,13500,9450.0,Delivered,13
ORD-106269,2025-12-06,Tanger,Robot Aspirateur Xiaomi,5,16000,11200.0,Delivered,6
ORD-106270,2025-02-23,Oujda,Samsung Galaxy S24,5,55000,38499.99999999999,Cancelled,13
ORD-106271,2025-04-26,Casablanca,Machine à Café Nespresso,1,1500,1050.0,Returned,14
ORD-106272,2025-05-16,Oujda,Drone DJI Mini,3,18000,12600.0,Pending,12
ORD-106273,2025-02-21,Tanger,Machine à Laver Samsung,5,22500,15750.0,Delivered,9
ORD-106274,2025-03-09,Agadir,Robot Aspirateur Xiaomi,2,6400,4480.0,Delivered,9
ORD-106275,2025-05-05,Agadir,TV Samsung 55' 4K,4,22000,15399.999999999998,Pending,3
ORD-106276,2025-01-09,Marrakech,Trottinette Électrique Xiaomi,5,21000,14700.0,Cancelled,13
ORD-106277,2025-10-30,Oujda,Sony PlayStation 5,1,6500,4550.0,Delivered,10
ORD-106278,2025-03-14,Casablanca,Drone DJI Mini,4,24000,16800.0,Returned,3
ORD-106279,2025-04-29,Rabat,Machine à Café Nespresso,1,1500,1050.0,Delivered,13
ORD-106280,2025-01-26,Rabat,MacBook Pro M3,4,96000,67200.0,Delivered,3
ORD-106281,2025-02-01,Rabat,iPad Air,2,15000,10500.0,Delivered,1
ORD-106282,2025-12-28,Casablanca,Apple Watch Series 9,5,22500,15750.0,Returned,5
ORD-106283,2025-10-15,Rabat,iPhone 15 Pro,1,13500,9450.0,Returned,12
ORD-106284,2025-06-13,Tanger,Chaise Gaming Drift,5,11000,7700.0,Returned,9
